EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,zip5
900656384,EDGEMERE FIRST CHRISTIAN CHURCH,NA,2618 N SNYDER AVE,BALTIMORE,MD,21219-1724,1125,03,9,7000,195105,1,10,000000000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21219
900659340,MINISTERIO PUERTA DE PAZ DIOS ES TU SANADOR,% GUILLEROMO ALBARRAN,15206 DINO DR,BURTONSVILLE,MD,20866-1172,0000,03,3,7000,201107,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20866
900662115,NEW DIMENSION FAITH LOVE & DELIVERANCE WORSHIP CENTER,% DENNIS HATTON,8358 WADES WAY,JESSUP,MD,20794-3403,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20794
900667860,ST JEROME CHILD CENTER,NA,5300 43RD AVE,HYATTSVILLE,MD,20781-1903,0928,03,9,1700,194603,1,10,031150120,5,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,20781
900667939,ST JOHN THE BAPTIST SCHOOL,NA,12319 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904-2998,0928,03,9,1700,194603,1,10,031150120,5,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,20904
900668390,ST MARY OF THE MILLS SCHOOL,NA,106 SAINT MARYS PL,LAUREL,MD,20707-4026,0928,03,9,1700,194603,1,10,031150120,5,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,20707
900673436,CELESTIAL CHURCH OF CHRIST GARDEN OF COMFORT PARISH,% CHRISTOPHER AKINSHADE,3840 BLADENSBURG RD,BRENTWOOD,MD,20722-1613,0000,03,3,7000,201905,1,10,000000000,1,01,202112,2,3,06,0,12,17087,79878,79878,X20,NA,20722
900676649,GREATER LIFE MINISTRIES,% PAUL GRANT PASTOR,4301B KENSHAW AVE,BALTIMORE,MD,21215-2212,0000,03,3,7000,201606,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21215
900705411,WOW,NA,3310 LABYRINTH RD,BALTIMORE,MD,21215-1730,0000,03,3,7100,201110,1,10,000000000,1,01,NA,0,0,00,0,12,NA,NA,NA,X30,NA,21215
900716922,U S SIYIN BAPTIST CHURCH,NA,8801 STEPHENS RD,LAUREL,MD,20723-1459,1961,03,9,7000,000000,0,10,029000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,USSBC,20723
900721994,GREATER UPPER ROOM PENTECOSTAL CHURCH OF CHRIST INCORPORATED,% PAULETTE WAITERS,15702 CARLEE CT,ACCOKEEK,MD,20607-3117,0000,03,3,7000,201108,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20607
900731466,AMAZING GRACE MINISTRIES CITADEL OF GRACE INC,% STEPHEN AKINEANDE,13716 SHANNON AVE STE 5,LAUREL,MD,20707-5823,0000,03,3,7000,201511,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20707
900740644,DELIVERANCE THROUGH JESUS CHRIST APOSTOLIC FAITH CHURCH,NA,5411 OLD FREDERICK RD STE 17,BALTIMORE,MD,21229-2126,1838,03,9,7000,197705,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21229
900742614,ORDERED BY THE LORD MINISTRIES & OUTREACH CENTER INTERNATIONAL,% PASTOR PATRICIA A LIGGINS,5305 WYNDHOLME CIR UNIT 104,BALTIMORE,MD,21229-3278,0000,03,3,7000,201208,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,21229
900755565,WORD N TRUTH OUTREACH MINISTRIES,% WALTER V REED SR,5 VALE PL,CAPITOL HGTS,MD,20743-6120,0000,03,3,1270,202003,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20743
900782774,GOOD NEIGHBORHOOD BAPTIST CHURCH,NA,2671 MATTAWOMAN BEANTOWN RD,WALDORF,MD,20601-2340,1601,03,9,7000,196310,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20601
900784085,GODS WINNING WOMEN WORLDWIDE MINISTRIES INC,% DEBYII L SABABU-THOMAS,PO BOX 881,BOWIE,MD,20718-0881,0000,03,3,7100,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20718
900787190,EMMANUEL MYANMAR BAPTIST CHURCH,% VAN THAWNG,5603 HUNTSMOOR RD,HALETHORPE,MD,21227-3915,0000,03,3,1700,202208,1,10,000000000,1,01,202412,4,4,06,0,12,394782,120830,120830,X20,NA,21227
900860188,CHRIST EMBASSY,% MARY I EHICHIOYA,29 HIDDENCREEK CT,OWINGS MILLS,MD,21117-1353,0000,03,3,7000,201212,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21117
900864231,LIGHT CHRISTIAN MINISTRIES INC,% WILLIE S DAVIS,320 RADIANT CT,UPPR MARLBORO,MD,20774-8847,0000,03,3,7000,201709,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,LIGHT CHURCH,20774
900867815,IGLESIA DE DIOS CAMINO DE SANTIDAD RESTAURANDO AL CAIDO,% CARLOS E PONCE RIVERA,18228 MUNCASTER RD,DERWOOD,MD,20855-1333,0000,03,3,7000,201610,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20855
900869111,SERVANTS MINISTRY,NA,202 CRAIN COURT CIR APT 1B,GLEN BURNIE,MD,21061-7038,0000,03,3,7000,201307,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21061
900882494,IGLESIA DE LA PROFECIA UNCION DEL PODER DE DIOS,% JOSE FERRUFINO,917 LINWOOD ST,HYATTSVILLE,MD,20783-3061,0000,03,3,7000,201809,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20783
900892857,FAITH IN CHRIST MINISTRIES INTERNATIONAL INC,% JAMES ADEOYE,5103 MARLBORO PIKE,CAPITOL HGTS,MD,20743-5402,0000,03,3,7100,201407,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20743
900908661,MERCAZ MENACHEM CHABAD INC,NA,5713 BRADLEY BLVD,BETHESDA,MD,20814-1034,0000,03,3,7000,201305,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,20814
900925825,NEW SEASON MINISTRIES,% SHEILA JORDAN,12 N 2ND ST,LAUREL,MD,20707-1866,0000,03,3,7000,202204,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20707
900931274,WORLD CHURCH INC,% PATRICK EHIRIM,8638 IRVIN AVE,GLENARDEN,MD,20706-1524,6083,03,9,7000,201409,1,10,000000000,1,01,202412,1,3,06,0,12,1,33437,33437,X21,ARK OF GRACE MISSION INC,20706
900936242,VICTORY CHRISTIAN FELLOWSHIP,% BARNABAS OFFER,801 224TH ST,PASADENA,MD,21122-1347,0000,03,3,1700,201409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21122
900937846,OHR HATORAH INC,% DAVID HOFFMAN,6202 WIRT AVE,BALTIMORE,MD,21215-3739,0000,03,3,7000,201308,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,21215
900943824,MARANATHA ASSEMBLY OF GOD,NA,176 SPRINGS RD,GRANTSVILLE,MD,21536-1277,1678,03,9,7000,196408,1,10,001002029,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21536
900954327,LIBERTY CHRISTIAN CHURCH,% TIMOTHY MCLEAN,2360 OLD WASHINGTON RD,WALDORF,MD,20601-3198,0000,03,3,7000,201309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20601
900957230,COULD BE ME,% APOS ANTHONY HILL,1329 W BALTIMORE ST # 3F,BALTIMORE,MD,21223-2402,3317,03,9,7000,199112,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21223
900978431,MOUNTAIN OF FIRE & MIRACLES MINISTRIES HOUSE OF PRAYERS,% STEPHEN O JONES,5730A WABASH AVE,BALTIMORE,MD,21215-3203,0000,03,3,7000,201501,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21215
900978985,HARVEST OF THE END TIMES DELIVERANCE MINISTRY,% DORIS RAINEY,7008 HANOVER PKWY APT C1,GREENBELT,MD,20770-2042,0000,03,3,7000,201609,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,HARVEST OF THE END TIMES DELIV MIN,20770
900982954,DEEP RUN CHURCH,NA,2 LOCUST LN STE 314,WESTMINSTER,MD,21157-5075,8534,03,9,7000,197404,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21157
901009158,ANANDA MARGA INC,% OFFICE SECRETARY,2005 WHEATON HAVEN CT,SILVER SPRING,MD,20902-4396,2306,03,9,7000,197206,1,10,059029000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,ANANDA MARGA PUBLICATIONS,20902
911786540,BETHEL BAPTIST CHURCH,NA,3215 POWDER MILL RD,HYATTSVILLE,MD,20783-1030,1961,03,9,7000,196811,1,10,029000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,9792,20783
911786550,BROOKMONT BAPTIST CHURCH,NA,4000 VIRGINIA PL,BETHESDA,MD,20816-2632,1961,03,9,7000,196811,1,10,029000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,4858,20816
911861828,SPIRITUAL ASSEMBLY OF THE BAHAIS OF ANNE ARUNDEL COUNTY WEST,% MRS PATRICIA M WADLEIGH,8349 DUBBS DR,SEVERN,MD,21144-3320,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,1110 ANNE ARUNDEL CO WEST,21144
911861830,SPIRITUAL ASSEMBLY OF THE BAHAIS OF BALTIMORE,% MS MARJOHN MELODY RASOOLY,PO BOX 40271,BALTIMORE,MD,21212-7271,9508,03,9,7000,199505,1,10,001000000,1,01,200112,0,0,06,0,12,NA,NA,NA,NA,1210 BALTIMORE,21212
911861840,SPIRITUAL ASSEMBLY OF THE BAHAIS OF BALTIMORE COUNTY NORTH,% MRS SHAHIN SAJEDI,10514 WILLOW VISTA WAY,COCKEYSVILLE,MD,21030-1038,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,1212 BALTIMORE COUNTY NORTH,21030
911861845,SPIRITUAL ASSEMBLY OF THE BAHAIS OF MONTGOMERY CO CENTRAL,% MS MIKIE JENISE SIMON BOBO,3501 FOREST EDGE DR APT 3E,SILVER SPRING,MD,20906-1514,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,2520 MONTGOMERY CO CENTRAL,20906
911876373,HEART TO HEART MINISTRIES,% YVONNE LOURENCO,8108 SPRINGFIELD RD,GLENN DALE,MD,20769-9608,8617,03,9,7000,199112,1,10,001029000,1,01,202412,0,0,06,0,12,0,0,0,NA,NA,20769
911889940,SOUTH COLUMBIA BAPTIST CHURCH,% DR W STEPHEN NEEL,8814 GUILFORD RD,COLUMBIA,MD,21046-1408,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21046
911902511,NATIONAL COUNCIL OF YOUNG ISRAEL,NA,NURSERY 1132 ARCOLA AVE,SILVER SPRING,MD,20902-0000,1197,03,9,7200,195210,1,10,059029349,5,01,NA,0,0,06,0,05,NA,NA,NA,NA,YOUNG ISRAEL SHOMRAI EMUNAH GREA,20902
911902569,NATIONAL COUNCIL OF YOUNG ISRAEL,NA,401 NORTHWEST DR,SILVER SPRING,MD,20901-4416,1197,03,9,7000,195210,1,10,059029349,5,01,NA,0,0,06,0,05,NA,NA,NA,NA,YOUNG ISRAEL OF WHITE OAK,20901
911906735,BAHAIS OF CALVERT COUNTY,% MR DOUGLAS JAY MINARD,2925 QUEENSBERRY DR,HUNTINGTOWN,MD,20639-2325,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,1310 CALVERT COUNTY,20639
911906739,BAHAIS OF SALISBURY,% MR GEORGE L STROOP,511 PARK AVE,SALISBURY,MD,21801-4129,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,3212 SALISBURY,21801
911925412,CHURCH OF PENTECOST USA INC,% YAW YEBOAH ASUAMAH,PO BOX 9215,SILVER SPRING,MD,20916-9215,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,MARYLAND ASSEMBLY,20916
911968597,BAHAIS OF LAUREL,% MS DORCAS ANN ARBACH,15027 LAUREL OAKS LN,LAUREL,MD,20707-5513,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,2616 LAUREL,20707
912003190,INTERNATIONAL PENTECOSTAL HOLINESS CHURCH,NA,7403 GUM SPRING RD,ROSEDALE,MD,21237-3704,1619,03,9,1000,196402,1,10,001030059,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,KINGSWAY CHRISTIAN CTR,21237
912013307,SUFI ORDER,NA,12422 NEW HAMPSHIRE AVE,SILVER SPRINGS,MD,20904-2958,4175,03,9,7000,199310,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,ISHK SUFI CENTER,20904
912025239,GRACEFALLS UNITED METHODIST CHURCH,NA,1804 RIDGE RD,REISTERSTOWN,MD,21136-5618,2573,03,9,7100,197410,1,10,001919000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21136
912093523,BRADDOCK LUTHERAN CHURCH,NA,6938 N CLIFTON RD,FREDERICK,MD,21702-3564,9386,03,9,7000,198804,1,10,001000000,1,01,200812,0,0,06,0,12,NA,NA,NA,NA,NA,21702
912125635,HAGERSTOWN FOURSQUARE CHURCH,NA,PO BOX 2161,HAGERSTOWN,MD,21742-2161,1061,03,9,7000,194910,1,10,325259000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21742
912136326,BALTIMORE FOURSQUARE CHURCH,NA,4509 MAINFIELD AVE,BALTIMORE,MD,21214-2844,1061,03,9,7000,194910,1,10,325059000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21214
912184980,LIVING SPRING COMMUNITY CHURCH,% ERNESTO M BARTOLOME PASTOR,2219 PENFIELD LN,BOWIE,MD,20716-1427,2269,03,9,7000,000000,0,10,001059349,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20716
920183075,GATHERING PLACE INTERNATIONAL INC,% ERIC D MENEFEE,18325 QUEEN ELIZABETH DR,OLNEY,MD,20832-1719,0000,03,3,7000,200701,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20832
920266144,CITY CHURCH FRUITLAND,NA,620 W MAIN ST,FRUITLAND,MD,21826-1006,2079,03,9,7200,197005,1,10,601030000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21826
920390550,FAITH OF THE BELIEVERS MINISTRY,% EMMANUEL ABATAI,9620 MAXWELL RD,MIDDLE RIVER,MD,21220-3792,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21220
920461859,FEMALE MINISTERS APOSTOLIC MISSION INC,NA,8515 FIELDWAY DR,RANDALLSTOWN,MD,21133-4816,0000,03,3,7000,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21133
920613117,COMMUNITY EMPOWERMENT NETWORK CENTER INC,% CECIL CLARK,1123 W BALTIMORE ST,BALTIMORE,MD,21223-2525,6390,03,9,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21223
920641209,SOLID ROCK BIBLE MINISTRY,NA,770 BLUE MOON LN,WESTMINSTER,MD,21157-6878,0000,03,3,7000,202401,1,10,000000000,1,01,202412,1,3,06,0,12,1,69571,69571,X20,NA,21157
920812564,LIBERATION CHURCH INC,% JAMES R IZZARD JR,3540 CRAIN HWY,BOWIE,MD,20716-1303,0000,03,3,7000,202304,1,10,000000000,1,01,202412,3,4,06,0,12,55152,176373,176373,X20,NA,20716
920859838,CHURCH OF PENTECOST USA INC,% CALEB OWUSU-ADU,8930 OLD ANNAPOLIS RD STE G,COLUMBIA,MD,21045-2121,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,ASSEMBLEE DE LA RESURRECTION,21045
921023499,CHRIST REVIVAL EVANGELISTIC MINISTRIES INCORPORATED,% SUSAN KONNEH,11438 CONRIDGE DRIVE,OWENS MILLS,MD,21117-0000,0000,03,3,7000,202310,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X20,NA,21117
921037413,FREEDOM TO WORSHIP MINISTRIES INC,NA,1524 RUSTON AVE,CAPITOL HGTS,MD,20743-5321,0000,03,3,7000,202306,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20743
921169854,GATHERING FAITH COMMUNITY INC,NA,1320 DORSEY RD,HANOVER,MD,21076-1453,2573,03,9,7100,197410,1,10,001919000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21076
921171718,IGLESIA CRISTIANA PENTECOSTES SALVACION Y VIDA ETERNA INC,NA,7001 EMERSON ST,HYATTSVILLE,MD,20784-1529,0000,03,3,1700,202502,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20784
921207932,RESTORATION AME ZION CHURCH,% KATHY BATES,6923 DIGBY RD,BALTIMORE,MD,21207-5754,0000,03,3,1700,202506,1,10,000000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X20,NA,21207
921231258,CHURCH OF PENTECOST USA INC,NA,15421 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866-1631,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,GRACE WORSHIP CENTER,20866
921272463,KINGDOM FELLOWSHIP CHURCH,NA,8507 OXON HILL RD 1002,FORT WASHINGTON,MD,20744-4766,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20744
921313226,NEW LIFE CHRISTIAN INC,NA,19813 LEITERSBURG PIKE STE 163,HAGERSTOWN,MD,21742-1445,0000,03,3,1700,202410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21742
921418622,FAVOR BAPTIST CHURCH SBC,NA,10630 LITTLE PATUXENT PKWY STE 314G,COLUMBIA,MD,21044-6216,0000,03,3,7000,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21044
921502623,IGLESIA DIOS LUZ DE LA ETERNIDAD,% ADELMO CLAROS QUINTANILLA,3418 ANDREW CT APT 201,LAUREL,MD,20724-2345,0000,03,3,1700,202410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20724
921552321,IGLESIA RESTAURACION INTERNACIONAL INC,NA,530 KINGLETS ROOST LN,GLEN BURNIE,MD,21060-8645,0000,03,3,7000,202307,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21060
921561483,DUNAMIS HOUSE OF REFUGE INTERNATIONAL,% MARK MENGE,4700 STAMP ROAD,TEMPLE HILLS,MD,20748-6717,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20748
921630837,LIVING WORD LOVE FELLOWSHIP INC,NA,12712 BROUGHTON BLF,BRANDYWINE,MD,20613-7842,0000,03,3,7000,202409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,LIVING WORD LOVE FELLOWSHIP MINISTR,20613
921691700,NEW MOUNT HERMON CHURCH,NA,PO BOX 1094,SALISBURY,MD,21802-1094,0000,03,3,7000,202409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21802
921692959,ABBAS HOUSE OF WORSHIP,% RACHEAL CESNICK,22591 CESNICK FARM RD,FROSTBURG,MD,21532-3844,0000,03,3,1700,202301,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,ABBAS HOUSE,21532
921845814,EVERLASTING COVENANT CHURCH INC,NA,7117 SILVERLEAF OAK RD,ELKRIDGE,MD,21075-6582,0000,03,3,7000,202409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21075
921941457,ASANDOUM LEGACY FOUNDATION,NA,207 GARRETT A MORGAN BLVD,HYATTSVILLE,MD,20785-4880,6037,03,9,1700,201408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20785
921966271,IGLESIA EVANGELICA JESUCRISTO PIEDRA VIVA,NA,15458 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866-1632,0000,03,3,7000,202510,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20866
922035098,CITY OF GOD - HIGHWAY TO ZION INCORPORATED,% LAMONT TURNER,1304 BUSINESS CENTER WAY,EDGEWOOD,MD,21040-1501,0000,03,3,1000,198307,1,10,001029000,1,01,NA,3,4,06,0,12,NA,NA,NA,NA,NA,21040
922044691,MESSIAH TEMPLE HOLY CHURCH OF POWER,% ALEXANDER J WALKER,272 S HILTON ST,BALTIMORE,MD,21229-3762,0000,03,3,1700,202510,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21229
922145454,TRUSTEES OF THIRD HAVEN MONTHLY MEETING OF THE SOCIETY OF FRIENDS,% PRISCILLA B SENER,PO BOX 2379,EASTON,MD,21601-8946,9125,03,9,7000,197303,0,10,001007000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21601
922146581,THE REDEEMED CHRISTIAN CHURCH OF GOD GLORY TABERNACLE,% ADEYINKA ABIODUN OLUWAYOMI,9608 WESTCOTT WAY,NOTTINGHAM,MD,21236-1402,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21236
922193543,CHURCH OF PENTECOST USA INC,% JOHN ANSAH,15421 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866-1631,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,MARYLAND CENTRAL ASSEMBLY,20866
922213145,LORDS CHURCH LLC,NA,8470 CHURCH LANE RD,ELLICOTT CITY,MD,21043-3304,0000,03,3,7000,202403,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,21043
922236387,MOUNT HEBRON BAPTIST CHURCH OF CLIFTON PARK,% HEAD TRUSTEE,2136 N WOLFE ST,BALTIMORE,MD,21213-1340,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21213
922314900,CHABAD OF WEST PIKESVILLE INC,% SHNEUR Z MARSHALL,207A OAK AVE,BALTIMORE,MD,21208-4124,5994,03,9,7000,201405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,21208
922389104,PENTECOSTAL CHURCH OF JESUS CHRIST MI INC,NA,3206 SAVILLE LN,BOWIE,MD,20721-4031,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20721
922448117,KITTAMAQUNDI COMMUNITY CHURCH INC,% REVEREND CHRISTIAN HURLEY,10679 HIGH BEAM CT,COLUMBIA,MD,21044-3632,0000,03,3,7000,202510,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,KITTAMAQUNDI COMMUNITY CHURCH,21044
922577505,IGLESIA DE DIOS PENTECOSTES RESTAURACION DE VIDAS,% WUILMER GARCIA VENTURA,317 S HAVEN AVE,SALISBURY,MD,21804-6515,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21804
922664289,CHRIST APOSTOLIC CHURCH-BETHEL FELLOWSHIP-UPPER MARLBORO INC,% DR OSAJELE EHIKHAMENOR - PASTOR,8411 OLD MARLBORO PIKE STE 27,UPPR MARLBORO,MD,20772-2622,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20772
922800309,IGLESIA DE CRISTO LA ESPOSA DEL CORDERO INC,NA,5411 56TH PL APT 100,RIVERDALE,MD,20737-0000,0000,03,3,7000,202310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20737
922847648,EZEKIEL FAMILY MINISTRIES INC,NA,5619 FISH HAWK CT,WALDORF,MD,20601-4547,0000,03,3,7000,202408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20601
922917764,CIBUS MISSION,NA,406 JONATHAN ST,HAGERSTOWN,MD,21740-0000,0000,03,3,7000,202311,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99,NA,21740
922926630,ANGLICAN CHURCH OF THE MESSIAH,% THE REVD ROBERT O OWOLABI,13407 MARY BOWIE PKWY,UPR MARLBORO,MD,20774-8404,0000,03,3,7000,202307,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20774
922928460,IGLESIA VINO NUEVO MINISTERIO INTERNACIONAL,% WENDY CANALES MONTOYA,9226 LABELLE LN,GAITHERSBURG,MD,20879-1466,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20879
922963496,GIFTED CHURCH INC,% JAQUAN GAMBLE,9463 ANNAPOLIS RD,LANHAM,MD,20706-3020,0000,03,3,7000,202406,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,20706
923012672,ALL THINGS COMMUNITY,% ALL THINGS COMMUNITY,5839 BELAIR RD,BALTIMORE,MD,21206-0000,6390,03,9,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21206
923098050,NACION DE FE MARYLAND INC,NA,9228 PIRATES CV,COLUMBIA,MD,21046-1659,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21046
923204593,GREATER LOVE FELLOWSHIP CHURCH,% DR JAMES ARTHUR POSEY III,317 MADISON ST,FREDERICK,MD,21701-6317,0000,03,3,7000,202309,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X21,NA,21701
923209364,IGLESIA DE DIOS PENTECOSTAL ROCA DE VIDA,% ALFONSO ORELLANA ORELLANA,816 GILES LN,ABERDEEN,MD,21001-2916,0000,03,3,7000,202310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21001
923218502,CHRIST LUTHERAN LEARNING CENTER,NA,701 S CHARLES ST,BALTIMORE,MD,21230-3800,9386,03,9,7000,198804,1,10,001000000,1,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,21230
923371204,BE LOVE FOUNDATION INC,NA,24720 RIDGE RD,DAMASCUS,MD,20872-2134,1620,03,9,7000,196402,1,10,001029000,5,01,202312,0,0,06,0,12,NA,NA,NA,NA,NA,20872
923435166,LOOK TO CHRIST INC,NA,PO BOX 340,TRACYS LNDG,MD,20779-0340,0000,03,3,7000,202408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20779
